,word,idf
15700,叫花子,7780.461538461538
19109,社团,7780.461538461538
17629,李,7780.461538461538
16745,绝情,7780.461538461538
41131,石棺,7780.461538461538
40771,帖,7780.461538461538
15760,穿件,7780.461538461538
15074,睡到,7780.461538461538
3589,灯开,7780.461538461538
2109,企鹅,7780.461538461538
19402,挺快,7780.461538461538
15768,深井,7780.461538461538
17276,常用,7780.461538461538
2947,没放,7780.461538461538
50797,关紧,7780.461538461538
17943,建好,7780.461538461538
55478,大伞,7780.461538461538
14991,稀奇古怪,7780.461538461538
19145,丰收,7780.461538461538
42435,皮箱,7780.461538461538
41153,产下,7780.461538461538
17288,都行,7780.461538461538
19098,软绵绵,7780.461538461538
15764,买下来,7780.461538461538
41127,我理,7780.461538461538
19138,兄长,7780.461538461538
19158,随身带,7780.461538461538
16198,喝粥,7780.461538461538
41126,看牙,7780.461538461538
16186,吹风,7780.461538461538
14995,分叉,7780.461538461538
2766,津津有味,7780.461538461538
19064,两盘,7780.461538461538
42709,阳寿,7780.461538461538
16036,甩手,7780.461538461538
16290,三爷,7780.461538461538
17897,网恋,7780.461538461538
42149,气喘吁吁,7780.461538461538
16885,生二胎,7780.461538461538
16877,郁郁葱葱,7780.461538461538
44387,破口大骂,7780.461538461538
18925,青鱼,7780.461538461538
14831,二胡,7780.461538461538
50918,酒瓶子,7780.461538461538
41532,编织,7780.461538461538
18698,警官,7780.461538461538
17513,语文课,7780.461538461538
54968,算错,7780.461538461538
2470,执着,7780.461538461538
17069,摘边,7780.461538461538
53563,不语,7780.461538461538
43427,按错,7780.461538461538
3693,试一下,7780.461538461538
43858,血渍,7780.461538461538
55261,恕,7780.461538461538
18658,遛弯,7780.461538461538
15917,鼻梁,7780.461538461538
15893,四层,7780.461538461538
86466,菩提,7780.461538461538
18740,整好,7780.461538461538
18839,家居,7780.461538461538
19279,算了吧,7780.461538461538
42778,招惹,7780.461538461538
2046,打预防针,7780.461538461538
2513,丟,7780.461538461538
2752,假象,7780.461538461538
1653,往来,7780.461538461538
14768,某天,7780.461538461538
55142,二十块,7780.461538461538
16521,好怪,7780.461538461538
16277,怎地,7780.461538461538
51768,和蔼可亲,7780.461538461538
50899,备孕,7780.461538461538
55136,年青人,7780.461538461538
14723,毛孔,7780.461538461538
16973,我問,7780.461538461538
54230,成千上万,7780.461538461538
15211,珍珠项链,7780.461538461538
52058,木鱼,7780.461538461538
15596,肥大,7780.461538461538
16994,问起,7780.461538461538
52361,农用车,7780.461538461538
44918,莽,7780.461538461538
18917,明示,7780.461538461538
52765,战乱,7780.461538461538
45256,先上去,7780.461538461538
43438,插到,7780.461538461538
3485,外有,7780.461538461538
18545,灰烬,7780.461538461538
18218,門口,7780.461538461538
41718,树立,7780.461538461538
17144,玩完,7780.461538461538
18223,幫忙,7780.461538461538
14632,上装,7780.461538461538
14924,外观,7780.461538461538
19215,查房,7780.461538461538
51495,托着,7780.461538461538
16327,亲哥,7780.461538461538
16466,壁上,7780.461538461538
53227,爸说,7780.461538461538
51207,心里话,7780.461538461538
18239,好几口,7780.461538461538
44523,黑又亮,7780.461538461538
15802,聊过,7780.461538461538
14619,缺氧,7780.461538461538
41218,第一颗,7780.461538461538
14411,蒜,7780.461538461538
43013,高低不平,7780.461538461538
19209,桥底,7780.461538461538
52457,掉皮,7780.461538461538
16810,臉,7780.461538461538
19379,好孩子,7780.461538461538
18565,穿错,7780.461538461538
52049,先掉,7780.461538461538
2205,寺里,7780.461538461538
43149,老年痴呆,7780.461538461538
3684,固执,7780.461538461538
15624,盘踞,7780.461538461538
14866,自尽,7780.461538461538
17928,时掉,7780.461538461538
50971,青苹果,7780.461538461538
15869,有口,7780.461538461538
16575,吸水,7780.461538461538
14880,欠钱,7780.461538461538
42497,黑老大,7780.461538461538
19077,彩云,7780.461538461538
52305,又高又大,7780.461538461538
2704,竹篮,7780.461538461538
3375,一个桶,7780.461538461538
14887,扯开,7780.461538461538
54159,鸡冠,7780.461538461538
17712,退票,7780.461538461538
15251,家开,7780.461538461538
17111,第一场,7780.461538461538
15254,卖货,7780.461538461538
2688,气体,7780.461538461538
52908,买不起,7780.461538461538
15403,共事,7780.461538461538
45030,挡不住,7780.461538461538
17425,猛打,7780.461538461538
28537,小白羊,7780.461538461538
23183,象牙,7780.461538461538
25213,坐骑,7780.461538461538
22069,右耳,7780.461538461538
65866,解不开,7780.461538461538
38336,几十,7780.461538461538
25182,置身于,7780.461538461538
12750,吞没,7780.461538461538
25173,挺个,7780.461538461538
12788,打狼,7780.461538461538
61750,酒壶,7780.461538461538
9508,劲儿,7780.461538461538
22122,粘液,7780.461538461538
25128,嫌脏,7780.461538461538
38292,无毒,7780.461538461538
22136,婴孩,7780.461538461538
11059,守夜,7780.461538461538
31027,晒衣服,7780.461538461538
12731,买烟,7780.461538461538
22011,水泼,7780.461538461538
28305,哪吒,7780.461538461538
48489,一员,7780.461538461538
21851,涮,7780.461538461538
6631,无家可归,7780.461538461538
21861,保暖,7780.461538461538
10964,制度,7780.461538461538
35296,金刚,7780.461538461538
10970,铁栅栏,7780.461538461538
38521,扳手,7780.461538461538
29188,网兜,7780.461538461538
5250,急求,7780.461538461538
30971,色调,7780.461538461538
38492,全车,7780.461538461538
30972,定格,7780.461538461538
21993,饭卡,7780.461538461538
61781,创可贴,7780.461538461538
21995,接听,7780.461538461538
12805,没少,7780.461538461538
38448,进不了,7780.461538461538
38269,两千块,7780.461538461538
38596,卖淫,7780.461538461538
38266,瞳孔,7780.461538461538
5362,回忆起,7780.461538461538
25047,跃,7780.461538461538
61558,开发商,7780.461538461538
38152,九头,7780.461538461538
679,拨弄,7780.461538461538
11118,无底洞,7780.461538461538
22338,声称,7780.461538461538
32245,要收,7780.461538461538
22300,规矩,7780.461538461538
9466,针灸,7780.461538461538
12553,毒牙,7780.461538461538
12552,取笑,7780.461538461538
11140,吉是,7780.461538461538
11147,四头,7780.461538461538
35757,删掉,7780.461538461538
11152,一挤,7780.461538461538
28410,集会,7780.461538461538
12561,没成,7780.461538461538
22298,高塔,7780.461538461538
35622,数目,7780.461538461538
38168,美味,7780.461538461538
12693,灭掉,7780.461538461538
47948,暖壶,7780.461538461538
28354,破门,7780.461538461538
8999,九岁,7780.461538461538
38248,刺进,7780.461538461538
38241,太近,7780.461538461538
22187,私,7780.461538461538
38214,拿上来,7780.461538461538
25079,击毙,7780.461538461538
22236,表兄弟,7780.461538461538
22242,讲故事,7780.461538461538
5411,开工,7780.461538461538
25075,消化,7780.461538461538
74640,小溪水,7780.461538461538
22249,四方形,7780.461538461538
22257,变幻,7780.461538461538
1174,自来水管,7780.461538461538
67484,雄黄,7780.461538461538
35216,十多天,7780.461538461538
8129,吉梦,7780.461538461538
21802,家家,7780.461538461538
48094,好远,7780.461538461538
49910,双眼皮,7780.461538461538
13199,失明,7780.461538461538
34731,理科,7780.461538461538
28086,出口处,7780.461538461538
38978,时要,7780.461538461538
10711,送往,7780.461538461538
49911,进深,7780.461538461538
13175,缰绳,7780.461538461538
6785,我读,7780.461538461538
13167,不大好,7780.461538461538
38947,难为情,7780.461538461538
13140,脑,7780.461538461538
9647,九十度,7780.461538461538
21360,伐,7780.461538461538
34817,废纸,7780.461538461538
25824,字迹,7780.461538461538
4972,最高层,7780.461538461538
39074,冻住,7780.461538461538
6807,不留,7780.461538461538
6857,钟馗,7780.461538461538
26071,进一,7780.461538461538
57624,自个,7780.461538461538
8246,志愿,7780.461538461538
30623,叫魂,7780.461538461538
21116,问人,7780.461538461538
30630,烙饼,7780.461538461538
21143,线头,7780.461538461538
21149,书记,7780.461538461538
39157,扫雪,7780.461538461538
39104,两栋,7780.461538461538
39101,跑啦,7780.461538461538
50036,上药,7780.461538461538
13240,怪事,7780.461538461538
6819,秃顶,7780.461538461538
6812,臭虫,7780.461538461538
13232,扔下来,7780.461538461538
21367,雪景,7780.461538461538
32559,偷窥,7780.461538461538
21380,何事,7780.461538461538
7595,路况,7780.461538461538
5149,拱形,7780.461538461538
49715,放出去,7780.461538461538
21652,伸着,7780.461538461538
12995,冷清,7780.461538461538
58084,恐怖份子,7780.461538461538
8909,里加,7780.461538461538
21689,陀,7780.461538461538
29251,长久,7780.461538461538
30873,经过努力,7780.461538461538
21728,半人,7780.461538461538
21744,没干,7780.461538461538
6676,军,7780.461538461538
25405,李子树,7780.461538461538
38670,按上,7780.461538461538
894,柔弱,7780.461538461538
21772,黑头,7780.461538461538
48939,摆手,7780.461538461538
28232,离谱,7780.461538461538
24956,品,7780.461538461538
13008,讲究,7780.461538461538
38749,杏花,7780.461538461538
25570,渗透,7780.461538461538
30796,警服,7780.461538461538
13093,步子,7780.461538461538
34918,眯,7780.461538461538
48773,运输,7780.461538461538
38819,旧时,7780.461538461538
38812,按到,7780.461538461538
25520,胸上,7780.461538461538
8894,眩晕,7780.461538461538
8895,清醒过来,7780.461538461538
10842,警惕,7780.461538461538
10844,善意,7780.461538461538
58013,接回来,7780.461538461538
6703,硬壳,7780.461538461538
25506,官兵,7780.461538461538
21617,一闪而过,7780.461538461538
38751,皮衣,7780.461538461538
5134,扁鱼,7780.461538461538
31196,个别人,7780.461538461538
29036,摔掉,7780.461538461538
38035,铁棒,7780.461538461538
49025,坟山,7780.461538461538
31687,商品,7780.461538461538
31688,这方面,7780.461538461538
7770,长短,7780.461538461538
24211,甜甜的,7780.461538461538
37327,吊顶,7780.461538461538
23389,工钱,7780.461538461538
59611,运走,7780.461538461538
23394,越拉越,7780.461538461538
11997,掠过,7780.461538461538
11988,老中医,7780.461538461538
24140,重叠,7780.461538461538
7872,晶莹剔透,7780.461538461538
36685,狂跑,7780.461538461538
37256,蓝光,7780.461538461538
31701,往事,7780.461538461538
32138,超出,7780.461538461538
23335,阵子,7780.461538461538
36506,水泵,7780.461538461538
12065,磨难,7780.461538461538
36362,走光,7780.461538461538
7753,孤立,7780.461538461538
32157,牵挂,7780.461538461538
11481,男尸,7780.461538461538
11487,掌控,7780.461538461538
23219,内在,7780.461538461538
9207,出车,7780.461538461538
6224,骂骂咧咧,7780.461538461538
5780,場景,7780.461538461538
36470,屋里人,7780.461538461538
28794,一座座,7780.461538461538
32139,窗玻璃,7780.461538461538
5788,寫,7780.461538461538
24283,聊起来,7780.461538461538
60601,口吃,7780.461538461538
12074,紧贴着,7780.461538461538
12068,能过,7780.461538461538
37223,三叔家,7780.461538461538
11641,切菜,7780.461538461538
36785,跟我来,7780.461538461538
9367,陵园,7780.461538461538
11738,三四点,7780.461538461538
9295,神色,7780.461538461538
28579,短短的,7780.461538461538
28646,父女,7780.461538461538
32055,一片空白,7780.461538461538
32054,海报,7780.461538461538
47571,肯德基,7780.461538461538
23908,过于,7780.461538461538
36968,别人找,7780.461538461538
23746,十八岁,7780.461538461538
46608,边用,7780.461538461538
28592,缩小,7780.461538461538
11795,裤袋,7780.461538461538
23881,少有,7780.461538461538
7807,传统,7780.461538461538
23876,破壳,7780.461538461538
11815,系鞋带,7780.461538461538
23674,毛茸茸,7780.461538461538
28817,乱串,7780.461538461538
36931,遗照,7780.461538461538
24003,怪胎,7780.461538461538
37215,头尾,7780.461538461538
23470,深海,7780.461538461538
11959,缓解,7780.461538461538
28578,一等奖,7780.461538461538
49141,土房,7780.461538461538
36839,大批,7780.461538461538
6059,挑去,7780.461538461538
23582,一俩,7780.461538461538
23588,方块,7780.461538461538
60121,美美,7780.461538461538
11694,有孕,7780.461538461538
7856,注明,7780.461538461538
11698,提上,7780.461538461538
31722,影片,7780.461538461538
23626,人体,7780.461538461538
37141,回归,7780.461538461538
36928,假钞,7780.461538461538
59880,林俊杰,7780.461538461538
8797,打手,7780.461538461538
11444,降落伞,7780.461538461538
28819,交情,7780.461538461538
12422,麦穗,7780.461538461538
6466,相扣,7780.461538461538
12414,柄,7780.461538461538
24757,里生,7780.461538461538
37818,发消息,7780.461538461538
46376,停水,7780.461538461538
22699,很满,7780.461538461538
12427,喂狗,7780.461538461538
32236,白事,7780.461538461538
48433,右手掌,7780.461538461538
48374,但门,7780.461538461538
12358,门坏,7780.461538461538
6427,姐弟,7780.461538461538
35982,批,7780.461538461538
24735,注射器,7780.461538461538
5608,奔丧,7780.461538461538
35948,侵略,7780.461538461538
24847,钢丝绳,7780.461538461538
22633,车内,7780.461538461538
7719,玉碎,7780.461538461538
29027,大众,7780.461538461538
12510,花开,7780.461538461538
11170,痛醒,7780.461538461538
24933,针筒,7780.461538461538
24932,发生意外,7780.461538461538
5503,漫画,7780.461538461538
1139,流进,7780.461538461538
24925,堵死,7780.461538461538
6499,情不自禁,7780.461538461538
22535,眼眶,7780.461538461538
35780,翻来覆去,7780.461538461538
11208,颗牙,7780.461538461538
31322,含泪,7780.461538461538
11214,吹起来,7780.461538461538
46367,纯洁,7780.461538461538
24852,货架,7780.461538461538
12445,违法,7780.461538461538
24686,通灵,7780.461538461538
36035,身體,7780.461538461538
37743,老百姓,7780.461538461538
28958,胶带,7780.461538461538
9157,使眼色,7780.461538461538
6325,鞋柜,7780.461538461538
6324,平米,7780.461538461538
59355,户,7780.461538461538
49221,老鼠洞,7780.461538461538
24479,壁纸,7780.461538461538
23042,兜风,7780.461538461538
31545,来袭,7780.461538461538
28849,分歧,7780.461538461538
32175,碳,7780.461538461538
37592,环,7780.461538461538
9186,麦秸,7780.461538461538
46763,玩具车,7780.461538461538
28834,浅水区,7780.461538461538
66814,摘菜,7780.461538461538
59413,养猪,7780.461538461538
12158,佣人,7780.461538461538
60857,传染给,7780.461538461538
12155,打地铺,7780.461538461538
12218,值,7780.461538461538
22984,好几道,7780.461538461538
22822,看得出,7780.461538461538
22823,艺术,7780.461538461538
59220,抓贼,7780.461538461538
5652,保家,7780.461538461538
37711,跟进去,7780.461538461538
6360,满眼,7780.461538461538
28443,大堤,7780.461538461538
28451,装潢,7780.461538461538
36140,厚重,7780.461538461538
9128,爱犬,7780.461538461538
9135,乱叫,7780.461538461538
60978,没灯,7780.461538461538
28457,虐,7780.461538461538
24561,关怀,7780.461538461538
22919,那门,7780.461538461538
24557,十二岁,7780.461538461538
37644,坐便器,7780.461538461538
12222,桃园,7780.461538461538
4871,反光,7780.461538461538
23856,岛屿,7780.461538461538
21032,天庭,7780.461538461538
39819,小儿,7780.461538461538
20239,带你去,7780.461538461538
27890,名子,7780.461538461538
26910,八楼,7780.461538461538
29727,国度,7780.461538461538
13833,五一,7780.461538461538
56925,学生会,7780.461538461538
45470,公羊,7780.461538461538
26898,单挑,7780.461538461538
26876,塔吊,7780.461538461538
26843,花池,7780.461538461538
30365,敌,7780.461538461538
8624,圣诞节,7780.461538461538
39783,忙不过来,7780.461538461538
26840,不常,7780.461538461538
20233,偷偷摸摸,7780.461538461538
9763,撕烂,7780.461538461538
29743,细细,7780.461538461538
27887,长者,7780.461538461538
27077,现已,7780.461538461538
48173,卖饭,7780.461538461538
20050,敞篷,7780.461538461538
7185,畫面,7780.461538461538
20054,拌嘴,7780.461538461538
39982,闺蜜家,7780.461538461538
33664,谈心,7780.461538461538
29803,喜帖,7780.461538461538
792,好帅,7780.461538461538
29783,步入,7780.461538461538
29779,脏脏,7780.461538461538
8603,搞错,7780.461538461538
4466,几十块,7780.461538461538
27023,一大截,7780.461538461538
13851,银蛇,7780.461538461538
64073,削掉,7780.461538461538
39781,掌握,7780.461538461538
13793,担,7780.461538461538
1431,好几处,7780.461538461538
13622,挤进来,7780.461538461538
20606,上生,7780.461538461538
26424,齿轮,7780.461538461538
4675,没破,7780.461538461538
13608,缩回去,7780.461538461538
30448,青椒,7780.461538461538
29616,六条,7780.461538461538
27950,孤儿,7780.461538461538
20632,二是,7780.461538461538
34091,寒冷,7780.461538461538
26393,看吧,7780.461538461538
57380,平分,7780.461538461538
34129,故作,7780.461538461538
20660,合体,7780.461538461538
4698,狐仙,7780.461538461538
4669,老多,7780.461538461538
20554,古堡,7780.461538461538
8658,一两只,7780.461538461538
39562,闺蜜来,7780.461538461538
26818,尺子,7780.461538461538
26817,梦里醒,7780.461538461538
13754,身形,7780.461538461538
48163,憋死,7780.461538461538
20434,方案,7780.461538461538
4563,点多钟,7780.461538461538
10315,站着不动,7780.461538461538
40027,爺爺,7780.461538461538
7100,决斗,7780.461538461538
26757,这算,7780.461538461538
57048,科长,7780.461538461538
29673,正房,7780.461538461538
39667,高中毕业,7780.461538461538
9735,框架,7780.461538461538
32697,我座,7780.461538461538
39614,随风,7780.461538461538
30401,产妇,7780.461538461538
8699,出洞,7780.461538461538
7204,满街,7780.461538461538
68932,活佛,7780.461538461538
4176,演示,7780.461538461538
7414,回音,7780.461538461538
27418,冰激凌,7780.461538461538
4186,枝繁叶茂,7780.461538461538
56211,三番五次,7780.461538461538
1572,小鹰,7780.461538461538
33307,妥协,7780.461538461538
19684,吃屎,7780.461538461538
33328,清脆,7780.461538461538
10003,脓水,7780.461538461538
27357,痕,7780.461538461538
27745,一罐,7780.461538461538
27776,基督教,7780.461538461538
19725,轮回,7780.461538461538
71894,石家庄,7780.461538461538
19550,越野,7780.461538461538
19737,姜,7780.461538461538
4155,老坟,7780.461538461538
30193,上推,7780.461538461538
48184,耳垂,7780.461538461538
9917,小推车,7780.461538461538
14351,肉麻,7780.461538461538
64960,维族,7780.461538461538
50604,够呛,7780.461538461538
14315,咖啡厅,7780.461538461538
27700,小红,7780.461538461538
68540,做买卖,7780.461538461538
32979,跳海,7780.461538461538
40619,全倒,7780.461538461538
14302,用不上,7780.461538461538
14296,可蛇,7780.461538461538
7355,从车,7780.461538461538
33187,抖掉,7780.461538461538
81,呆滞,7780.461538461538
19538,笼里,7780.461538461538
4260,多一点,7780.461538461538
742,花痴,7780.461538461538
50595,木条,7780.461538461538
29953,良好,7780.461538461538
29948,一缸,7780.461538461538
19870,强硬,7780.461538461538
27155,科学,7780.461538461538
27152,法宝,7780.461538461538
9818,车灯,7780.461538461538
19915,人醒,7780.461538461538
10128,当即,7780.461538461538
7454,记错,7780.461538461538
32794,我流,7780.461538461538
56537,田中,7780.461538461538
56538,全力,7780.461538461538
29904,占便宜,7780.461538461538
7216,次数,7780.461538461538
13988,宅基地,7780.461538461538
9829,射杀,7780.461538461538
27778,织毛衣,7780.461538461538
33472,咪,7780.461538461538
29964,日志,7780.461538461538
33402,几万块,7780.461538461538
27241,巡逻,7780.461538461538
56369,污泥,7780.461538461538
10064,体重,7780.461538461538
33431,运到,7780.461538461538
777,搜寻,7780.461538461538
7442,贵妃,7780.461538461538
33561,异象,7780.461538461538
40288,避邪,7780.461538461538
27215,裂口,7780.461538461538
14122,表皮,7780.461538461538
30223,驶来,7780.461538461538
10083,铐,7780.461538461538
40246,孤岛,7780.461538461538
370,漫步,7780.461538461538
64365,红印,7780.461538461538
40284,药片,7780.461538461538
57385,要亲,7780.461538461538
29723,炉灶,7780.461538461538
26385,一模,7780.461538461538
7531,没养,7780.461538461538
20710,伸过来,7780.461538461538
29503,一切顺利,7780.461538461538
47904,祖宅,7780.461538461538
47920,反悔,7780.461538461538
69184,大盆,7780.461538461538
29548,八九个,7780.461538461538
21002,坠落在,7780.461538461538
32637,一腿,7780.461538461538
45635,顶棚,7780.461538461538
26128,盗贼,7780.461538461538
34174,完钱,7780.461538461538
1309,问道,7780.461538461538
39339,碰倒,7780.461538461538
21006,部长,7780.461538461538
39373,干爸,7780.461538461538
20979,线条,7780.461538461538
20746,会天,7780.461538461538
29578,喝血,7780.461538461538
6989,忍心,7780.461538461538
39356,还吵,7780.461538461538
39264,吹头发,7780.461538461538
34245,忽见,7780.461538461538
29565,想不开,7780.461538461538
10584,全碎,7780.461538461538
9690,险境,7780.461538461538
26320,伸进来,7780.461538461538
8305,漂亮衣服,7780.461538461538
13498,加固,7780.461538461538
10574,按键,7780.461538461538
30592,三星,7780.461538461538
21008,追债,7780.461538461538
26226,蹦极,7780.461538461538
8727,盗窃,7780.461538461538
10607,祷告,7780.461538461538
20707,喉,7780.461538461538
4793,宏伟,7780.461538461538
34594,疑问,7780.461538461538
20708,骗过,7780.461538461538
26362,过逝,7780.461538461538
4790,石梯,7780.461538461538
26365,光棍,7780.461538461538
8256,迁坟,7780.461538461538
6951,不冷,7780.461538461538
63532,魔王,7780.461538461538
26116,前一晚,7780.461538461538
26232,玻璃球,7780.461538461538
30602,探亲,7780.461538461538
26252,联想,7780.461538461538
20848,睡着觉,7780.461538461538
10555,搞对象,8428.833333333334
36412,赶牛,8428.833333333334
15615,日记本,8428.833333333334
19451,推辞,8428.833333333334
6792,分裂,8428.833333333334
36410,拉架,8428.833333333334
24367,奶牛,8428.833333333334
3289,照明,8428.833333333334
32206,割下,8428.833333333334
33526,半点,8428.833333333334
25622,桃红色,8428.833333333334
46952,邮件,8428.833333333334
28524,一剑,8428.833333333334
33420,脚丫子,8428.833333333334
24574,师姐,8428.833333333334
34736,发声,8428.833333333334
60619,国旗,8428.833333333334
53372,摘桃,8428.833333333334
15331,学霸,8428.833333333334
32884,杀光,8428.833333333334
17137,翻白眼,8428.833333333334
25621,透出,8428.833333333334
53436,先来,8428.833333333334
46727,从头到脚,8428.833333333334
32854,痴呆,8428.833333333334
10074,蕾丝,8428.833333333334
10775,释然,8428.833333333334
24337,回报,8428.833333333334
11510,背过,8428.833333333334
17365,红润,8428.833333333334
24512,下载,8428.833333333334
70460,发车,8428.833333333334
6783,算不算,8428.833333333334
10737,轿,8428.833333333334
6313,一跃而起,8428.833333333334
27180,好日子,8428.833333333334
28471,满月酒,8428.833333333334
9827,草里,8428.833333333334
34774,三妈,8428.833333333334
2160,十足,8428.833333333334
36280,无处可逃,8428.833333333334
34776,俘虏,8428.833333333334
53899,平静下来,8428.833333333334
24513,画上,8428.833333333334
32195,标记,8428.833333333334
6922,村落,8428.833333333334
33499,蜘蛛丝,8428.833333333334
9650,不关,8428.833333333334
33464,现状,8428.833333333334
16863,饰品店,8428.833333333334
24439,大家族,8428.833333333334
7588,完梦,8428.833333333334
11376,没叫,8428.833333333334
63250,公共场所,8428.833333333334
7747,抢救无效,8428.833333333334
44748,洗澡水,8428.833333333334
60934,极速,8428.833333333334
24542,顺其自然,8428.833333333334
10721,偷窃,8428.833333333334
16056,火锅店,8428.833333333334
10085,捆住,8428.833333333334
26221,捡回,8428.833333333334
865,很松,8428.833333333334
51780,担子,8428.833333333334
7762,阻挠,8428.833333333334
6759,某某人,8428.833333333334
2172,四五只,8428.833333333334
44502,二手房,8428.833333333334
36340,看法,8428.833333333334
27294,随口,8428.833333333334
10571,耽搁,8428.833333333334
16967,繼續,8428.833333333334
26068,硬生生,8428.833333333334
23994,分明,8428.833333333334
24000,深陷,8428.833333333334
2782,字母,8428.833333333334
34664,半夜三更,8428.833333333334
26037,斗智斗勇,8428.833333333334
26000,专心,8428.833333333334
15276,老姨家,8428.833333333334
36924,米线,8428.833333333334
27476,昰,8428.833333333334
6047,一把抓,8428.833333333334
7349,弯道,8428.833333333334
32976,周日,8428.833333333334
10596,碎屑,8428.833333333334
24064,血泊,8428.833333333334
9958,那份,8428.833333333334
27448,门响,8428.833333333334
28071,玩偶,8428.833333333334
51812,克,8428.833333333334
48837,用线,8428.833333333334
32072,不太多,8428.833333333334
23866,冒汗,8428.833333333334
62944,从三楼,8428.833333333334
43114,邋遢,8428.833333333334
37022,灌满,8428.833333333334
47773,琴,8428.833333333334
27664,置身,8428.833333333334
27671,没顾,8428.833333333334
49084,相框,8428.833333333334
36940,瓣,8428.833333333334
26078,勾住,8428.833333333334
16088,悲哀,8428.833333333334
27560,两部,8428.833333333334
10619,皮下,8428.833333333334
33110,穷人,8428.833333333334
26087,同去,8428.833333333334
17963,楼上楼下,8428.833333333334
11769,第二段,8428.833333333334
62978,百米,8428.833333333334
42265,二百元,8428.833333333334
60608,销售,8428.833333333334
25999,妖魔,8428.833333333334
16079,箱里,8428.833333333334
25953,异能,8428.833333333334
27321,青绿色,8428.833333333334
15312,寡妇,8428.833333333334
24214,问要,8428.833333333334
36572,忐忑不安,8428.833333333334
10029,坐错,8428.833333333334
24223,却醒,8428.833333333334
27298,飞在,8428.833333333334
6149,传给,8428.833333333334
44597,同睡,8428.833333333334
7769,绺,8428.833333333334
33379,住持,8428.833333333334
53384,借车,8428.833333333334
24255,四季,8428.833333333334
28081,山村,8428.833333333334
33397,歌唱,8428.833333333334
24281,轻声,8428.833333333334
15662,马在,8428.833333333334
16852,整排,8428.833333333334
9980,口吐白沫,8428.833333333334
33370,遮盖,8428.833333333334
64514,鱼王,8428.833333333334
33275,满山遍野,8428.833333333334
47013,碎石,8428.833333333334
44422,弄堂,8428.833333333334
9852,作罢,8428.833333333334
2277,手拔,8428.833333333334
27742,大屋里,8428.833333333334
65455,水珠,8428.833333333334
11664,牙缝,8428.833333333334
17119,接回去,8428.833333333334
7332,长沙,8428.833333333334
25962,杀鱼,8428.833333333334
10587,包养,8428.833333333334
36678,染发,8428.833333333334
6809,局面,8428.833333333334
24145,并列,8428.833333333334
64526,扩大,8428.833333333334
24147,以防,8428.833333333334
32136,地走了,8428.833333333334
33322,堵着,8428.833333333334
36141,一说,8428.833333333334
7209,交际,8428.833333333334
7221,灯不亮,8428.833333333334
26670,不死心,8428.833333333334
25108,近处,8428.833333333334
15486,大悲咒,8428.833333333334
7637,用到,8428.833333333334
34023,之地,8428.833333333334
28345,霜,8428.833333333334
2802,滑进,8428.833333333334
26595,奶油,8428.833333333334
7511,来后,8428.833333333334
42717,手提袋,8428.833333333334
35575,深红色,8428.833333333334
34058,印着,8428.833333333334
26555,過去,8428.833333333334
34064,提升,8428.833333333334
48041,踢下去,8428.833333333334
34168,脚指甲,8428.833333333334
10896,胸闷,8428.833333333334
46819,轻点,8428.833333333334
15735,要养,8428.833333333334
42732,有张,8428.833333333334
291,针眼,8428.833333333334
32706,弄完,8428.833333333334
63402,断绝关系,8428.833333333334
10288,悬在空中,8428.833333333334
65890,胆,8428.833333333334
32742,仰头,8428.833333333334
33888,那台,8428.833333333334
10440,头枕,8428.833333333334
35610,驱邪,8428.833333333334
7523,能帮,8428.833333333334
35606,神庙,8428.833333333334
9492,牧羊犬,8428.833333333334
35589,老先生,8428.833333333334
25059,均匀,8428.833333333334
63774,水少,8428.833333333334
63451,喂药,8428.833333333334
15704,浇灌,8428.833333333334
32726,机房,8428.833333333334
17611,相邻,8428.833333333334
51436,忘記,8428.833333333334
51753,腰疼,8428.833333333334
51680,回光返照,8428.833333333334
43203,手榴弹,8428.833333333334
35535,纵身,8428.833333333334
25154,看手相,8428.833333333334
47517,有道,8428.833333333334
16917,窗上,8428.833333333334
10997,诵经,8428.833333333334
28301,对质,8428.833333333334
65827,说了半天,8428.833333333334
35395,漂到,8428.833333333334
10947,精疲力尽,8428.833333333334
32346,致使,8428.833333333334
9730,说穿,8428.833333333334
6621,大肚,8428.833333333334
899,外貌,8428.833333333334
10975,要考,8428.833333333334
48220,三叉路口,8428.833333333334
35305,喂鱼,8428.833333333334
28265,竹叶青,8428.833333333334
17549,录音,8428.833333333334
28266,小婶,8428.833333333334
26372,土地庙,8428.833333333334
17546,似醒,8428.833333333334
43305,还发,8428.833333333334
34235,一阵一阵,8428.833333333334
32380,白纱,8428.833333333334
44615,职务,8428.833333333334
28335,没撞,8428.833333333334
17284,母体,8428.833333333334
26512,选举,8428.833333333334
17592,小家伙,8428.833333333334
17591,不怪,8428.833333333334
2989,拉下去,8428.833333333334
34071,哪见,8428.833333333334
25186,弹琴,8428.833333333334
11023,蛇用,8428.833333333334
48810,往北走,8428.833333333334
17586,急刹车,8428.833333333334
42643,夹断,8428.833333333334
34084,大庭广众,8428.833333333334
25212,萎缩,8428.833333333334
25372,水滴,8428.833333333334
25214,壳里,8428.833333333334
7044,躺进,8428.833333333334
25233,重力,8428.833333333334
16936,桥底下,8428.833333333334
2106,五六十岁,8428.833333333334
11119,谈笑,8428.833333333334
17508,脚板,8428.833333333334
